call_id,call_date,organizer_email,duration_minutes,participant_count,call_type,department
TEAMS-003519,2019-06-05 09:12:00,U0007@acmecorp.com,18,2,video,Engineering
TEAMS-003520,2019-06-05 10:29:00,U0191@acmecorp.com,35,3,screen_share,Engineering
TEAMS-003521,2019-06-05 12:18:00,U0078@acmecorp.com,51,4,video,Sales
TEAMS-003522,2019-06-05 14:29:00,U0112@acmecorp.com,28,4,video,Human Resources
TEAMS-003523,2019-06-05 16:17:00,U0137@acmecorp.com,14,4,audio,Engineering
TEAMS-003524,2019-06-05 10:31:00,U0049@acmecorp.com,62,3,video,Sales
TEAMS-003525,2019-06-05 11:49:00,U0039@acmecorp.com,48,5,screen_share,Engineering
TEAMS-003526,2019-06-06 17:11:00,U0092@acmecorp.com,56,3,video,Marketing
TEAMS-003527,2019-06-06 15:30:00,U0161@acmecorp.com,34,2,screen_share,Marketing
TEAMS-003528,2019-06-06 12:37:00,U0074@acmecorp.com,49,2,audio,Marketing
TEAMS-003529,2019-06-06 16:34:00,U0103@acmecorp.com,62,10,screen_share,Engineering
TEAMS-003530,2019-06-06 11:00:00,U0193@acmecorp.com,36,7,video,Engineering
TEAMS-003531,2019-06-06 14:00:00,U0036@acmecorp.com,43,2,video,Sales
TEAMS-003532,2019-06-06 18:21:00,U0042@acmecorp.com,39,4,video,Sales
TEAMS-003533,2019-06-06 09:49:00,U0016@acmecorp.com,56,3,video,Operations
TEAMS-003534,2019-06-06 15:19:00,U0045@acmecorp.com,19,4,video,Operations
TEAMS-003535,2019-06-06 15:46:00,U0147@acmecorp.com,69,2,audio,IT
TEAMS-003536,2019-06-06 09:24:00,U0150@acmecorp.com,40,3,audio,Engineering
TEAMS-003537,2019-06-06 12:51:00,U0001@acmecorp.com,5,3,screen_share,Sales
TEAMS-003538,2019-06-06 13:22:00,U0119@acmecorp.com,52,3,audio,Human Resources
TEAMS-003539,2019-06-06 13:38:00,U0080@acmecorp.com,25,8,audio,Legal
TEAMS-003540,2019-06-07 12:34:00,U0117@acmecorp.com,5,4,audio,IT
TEAMS-003541,2019-06-07 09:26:00,U0164@acmecorp.com,15,3,video,Operations
TEAMS-003542,2019-06-07 12:55:00,U0047@acmecorp.com,29,6,video,Human Resources
TEAMS-003543,2019-06-07 13:59:00,U0161@acmecorp.com,25,2,video,Marketing
TEAMS-003544,2019-06-07 14:13:00,U0092@acmecorp.com,22,4,video,Marketing
TEAMS-003545,2019-06-07 09:40:00,U0030@acmecorp.com,37,3,video,Legal
TEAMS-003546,2019-06-07 16:51:00,U0007@acmecorp.com,58,3,video,Engineering
TEAMS-003547,2019-06-07 12:01:00,U0172@acmecorp.com,25,3,screen_share,Sales
TEAMS-003548,2019-06-07 11:31:00,U0059@acmecorp.com,44,4,video,Engineering
TEAMS-003549,2019-06-07 09:48:00,U0138@acmecorp.com,70,4,video,Operations
TEAMS-003550,2019-06-10 08:22:00,U0082@acmecorp.com,29,2,audio,Human Resources
TEAMS-003551,2019-06-10 10:39:00,U0051@acmecorp.com,9,3,screen_share,Finance
TEAMS-003552,2019-06-10 13:10:00,U0192@acmecorp.com,27,3,screen_share,Legal
TEAMS-003553,2019-06-10 11:24:00,U0039@acmecorp.com,35,2,screen_share,Engineering
TEAMS-003554,2019-06-10 12:31:00,U0158@acmecorp.com,61,5,video,Marketing
TEAMS-003555,2019-06-10 10:37:00,U0020@acmecorp.com,25,3,screen_share,Engineering
TEAMS-003556,2019-06-10 11:38:00,U0060@acmecorp.com,65,6,video,Marketing
TEAMS-003557,2019-06-10 11:26:00,U0101@acmecorp.com,35,5,video,Operations
TEAMS-003558,2019-06-10 13:28:00,U0099@acmecorp.com,36,2,video,Finance
TEAMS-003559,2019-06-11 12:47:00,U0193@acmecorp.com,5,2,video,Engineering
TEAMS-003560,2019-06-11 12:41:00,U0065@acmecorp.com,7,3,video,IT
TEAMS-003561,2019-06-11 12:33:00,U0179@acmecorp.com,22,4,audio,IT
TEAMS-003562,2019-06-11 14:41:00,U0087@acmecorp.com,26,3,audio,Engineering
TEAMS-003563,2019-06-11 10:49:00,U0100@acmecorp.com,41,5,screen_share,Sales
TEAMS-003564,2019-06-11 10:46:00,U0082@acmecorp.com,40,4,video,Human Resources
TEAMS-003565,2019-06-11 11:37:00,U0016@acmecorp.com,5,4,video,Operations
TEAMS-003566,2019-06-11 10:12:00,U0138@acmecorp.com,42,6,video,Operations
TEAMS-003567,2019-06-11 12:54:00,U0136@acmecorp.com,39,2,video,Operations
TEAMS-003568,2019-06-11 14:36:00,U0137@acmecorp.com,12,3,audio,Engineering
TEAMS-003569,2019-06-11 13:19:00,U0025@acmecorp.com,11,5,audio,Legal
TEAMS-003570,2019-06-12 18:36:00,U0043@acmecorp.com,6,9,audio,Engineering
TEAMS-003571,2019-06-12 10:24:00,U0188@acmecorp.com,23,4,video,Engineering
TEAMS-003572,2019-06-12 12:17:00,U0015@acmecorp.com,75,3,screen_share,Operations
TEAMS-003573,2019-06-12 09:52:00,U0171@acmecorp.com,26,3,video,Finance
TEAMS-003574,2019-06-12 13:28:00,U0041@acmecorp.com,23,3,video,Operations
TEAMS-003575,2019-06-12 10:15:00,U0192@acmecorp.com,7,11,audio,Legal
TEAMS-003576,2019-06-12 11:37:00,U0092@acmecorp.com,54,2,video,Marketing
TEAMS-003577,2019-06-12 15:58:00,U0030@acmecorp.com,13,10,video,Legal
TEAMS-003578,2019-06-12 12:18:00,U0165@acmecorp.com,30,2,audio,Marketing
TEAMS-003579,2019-06-12 14:01:00,U0176@acmecorp.com,53,3,video,Sales
TEAMS-003580,2019-06-12 10:37:00,U0065@acmecorp.com,7,3,audio,IT
TEAMS-003581,2019-06-13 12:52:00,U0013@acmecorp.com,27,4,audio,Human Resources
TEAMS-003582,2019-06-13 11:59:00,U0179@acmecorp.com,11,4,screen_share,IT
TEAMS-003583,2019-06-13 12:17:00,U0172@acmecorp.com,15,4,screen_share,Sales
TEAMS-003584,2019-06-13 15:49:00,U0080@acmecorp.com,29,4,video,Legal
TEAMS-003585,2019-06-13 14:39:00,U0030@acmecorp.com,56,3,video,Legal
TEAMS-003586,2019-06-14 14:29:00,U0007@acmecorp.com,69,3,video,Engineering
TEAMS-003587,2019-06-14 12:04:00,U0074@acmecorp.com,45,5,video,Marketing
TEAMS-003588,2019-06-14 14:21:00,U0011@acmecorp.com,26,4,video,IT
TEAMS-003589,2019-06-14 16:03:00,U0107@acmecorp.com,53,3,audio,IT
TEAMS-003590,2019-06-14 08:22:00,U0034@acmecorp.com,21,3,screen_share,Engineering
TEAMS-003591,2019-06-14 17:24:00,U0099@acmecorp.com,51,2,video,Finance
TEAMS-003592,2019-06-14 12:07:00,U0036@acmecorp.com,34,3,screen_share,Sales
TEAMS-003593,2019-06-14 17:20:00,U0164@acmecorp.com,58,13,video,Operations
TEAMS-003594,2019-06-17 12:42:00,U0041@acmecorp.com,45,3,screen_share,Operations
TEAMS-003595,2019-06-17 16:03:00,U0137@acmecorp.com,39,2,audio,Engineering
TEAMS-003596,2019-06-17 09:07:00,U0086@acmecorp.com,30,2,audio,Engineering
TEAMS-003597,2019-06-17 13:56:00,U0188@acmecorp.com,26,4,audio,Engineering
TEAMS-003598,2019-06-17 12:43:00,U0153@acmecorp.com,5,2,audio,Engineering
TEAMS-003599,2019-06-17 14:36:00,U0062@acmecorp.com,57,2,screen_share,Engineering
TEAMS-003600,2019-06-17 11:43:00,U0043@acmecorp.com,13,3,video,Engineering
TEAMS-003601,2019-06-17 16:38:00,U0149@acmecorp.com,13,2,audio,Marketing
TEAMS-003602,2019-06-17 10:07:00,U0161@acmecorp.com,17,3,video,Marketing
TEAMS-003603,2019-06-18 10:06:00,U0137@acmecorp.com,29,5,screen_share,Engineering
TEAMS-003604,2019-06-18 15:53:00,U0015@acmecorp.com,86,3,audio,Operations
TEAMS-003605,2019-06-18 11:17:00,U0101@acmecorp.com,34,2,video,Operations
TEAMS-003606,2019-06-18 14:57:00,U0137@acmecorp.com,42,4,audio,Engineering
TEAMS-003607,2019-06-18 09:16:00,U0189@acmecorp.com,25,3,video,IT
TEAMS-003608,2019-06-18 12:05:00,U0080@acmecorp.com,32,3,audio,Legal
TEAMS-003609,2019-06-18 13:45:00,U0175@acmecorp.com,39,4,audio,Operations
TEAMS-003610,2019-06-18 10:41:00,U0086@acmecorp.com,7,3,video,Engineering
TEAMS-003611,2019-06-18 12:52:00,U0150@acmecorp.com,5,2,screen_share,Engineering
TEAMS-003612,2019-06-18 09:20:00,U0072@acmecorp.com,28,4,video,Operations
TEAMS-003613,2019-06-18 15:03:00,U0100@acmecorp.com,18,4,video,Sales
TEAMS-003614,2019-06-18 11:08:00,U0060@acmecorp.com,37,4,video,Marketing
TEAMS-003615,2019-06-18 09:48:00,U0181@acmecorp.com,39,4,video,Sales
TEAMS-003616,2019-06-18 14:36:00,U0051@acmecorp.com,42,9,video,Finance
TEAMS-003617,2019-06-19 11:46:00,U0103@acmecorp.com,26,3,video,Engineering
TEAMS-003618,2019-06-19 11:06:00,U0039@acmecorp.com,54,5,screen_share,Engineering
TEAMS-003619,2019-06-19 12:40:00,U0120@acmecorp.com,40,2,screen_share,Engineering
TEAMS-003620,2019-06-19 14:08:00,U0112@acmecorp.com,27,4,screen_share,Human Resources
TEAMS-003621,2019-06-19 11:52:00,U0147@acmecorp.com,61,10,video,IT
TEAMS-003622,2019-06-19 17:28:00,U0107@acmecorp.com,66,14,screen_share,IT
TEAMS-003623,2019-06-19 14:10:00,U0065@acmecorp.com,5,2,video,IT
TEAMS-003624,2019-06-19 09:43:00,U0111@acmecorp.com,43,4,video,Operations
TEAMS-003625,2019-06-19 12:45:00,U0080@acmecorp.com,11,2,video,Legal
TEAMS-003626,2019-06-19 12:50:00,U0049@acmecorp.com,15,2,audio,Sales
TEAMS-003627,2019-06-19 18:22:00,U0079@acmecorp.com,33,2,audio,Sales
TEAMS-003628,2019-06-19 15:33:00,U0175@acmecorp.com,54,7,audio,Operations
TEAMS-003629,2019-06-19 16:41:00,U0185@acmecorp.com,43,3,audio,Engineering
TEAMS-003630,2019-06-19 09:15:00,U0189@acmecorp.com,64,3,video,IT
TEAMS-003631,2019-06-19 13:13:00,U0034@acmecorp.com,51,2,audio,Engineering
TEAMS-003632,2019-06-19 11:37:00,U0042@acmecorp.com,35,5,audio,Sales
TEAMS-003633,2019-06-19 15:01:00,U0065@acmecorp.com,22,4,screen_share,IT
TEAMS-003634,2019-06-19 15:20:00,U0087@acmecorp.com,50,7,screen_share,Engineering
TEAMS-003635,2019-06-20 11:24:00,U0141@acmecorp.com,13,2,video,Sales
TEAMS-003636,2019-06-20 13:21:00,U0134@acmecorp.com,8,3,video,Human Resources
TEAMS-003637,2019-06-20 10:42:00,U0094@acmecorp.com,46,5,audio,Finance
TEAMS-003638,2019-06-20 13:18:00,U0167@acmecorp.com,5,4,screen_share,Engineering
TEAMS-003639,2019-06-20 13:16:00,U0065@acmecorp.com,25,3,audio,IT
TEAMS-003640,2019-06-20 17:42:00,U0117@acmecorp.com,75,4,video,IT
TEAMS-003641,2019-06-20 11:54:00,U0086@acmecorp.com,51,3,video,Engineering
TEAMS-003642,2019-06-20 12:26:00,U0158@acmecorp.com,54,5,audio,Marketing
TEAMS-003643,2019-06-20 14:17:00,U0181@acmecorp.com,20,3,audio,Sales
TEAMS-003644,2019-06-20 15:16:00,U0171@acmecorp.com,37,8,audio,Finance
TEAMS-003645,2019-06-20 13:05:00,U0056@acmecorp.com,27,2,screen_share,Engineering
TEAMS-003646,2019-06-20 10:16:00,U0164@acmecorp.com,25,4,screen_share,Operations
TEAMS-003647,2019-06-21 08:38:00,U0024@acmecorp.com,34,3,video,Human Resources
TEAMS-003648,2019-06-21 14:52:00,U0026@acmecorp.com,75,3,audio,Operations
TEAMS-003649,2019-06-21 13:49:00,U0086@acmecorp.com,40,3,audio,Engineering
TEAMS-003650,2019-06-21 15:52:00,U0013@acmecorp.com,52,8,audio,Human Resources
TEAMS-003651,2019-06-21 13:14:00,U0198@acmecorp.com,9,8,screen_share,Engineering
TEAMS-003652,2019-06-21 14:56:00,U0101@acmecorp.com,42,2,audio,Operations
TEAMS-003653,2019-06-21 11:29:00,U0062@acmecorp.com,45,5,video,Engineering
TEAMS-003654,2019-06-21 11:40:00,U0026@acmecorp.com,45,5,video,Operations
TEAMS-003655,2019-06-21 14:14:00,U0042@acmecorp.com,43,2,video,Sales
TEAMS-003656,2019-06-21 14:14:00,U0049@acmecorp.com,38,2,video,Sales
TEAMS-003657,2019-06-21 15:30:00,U0074@acmecorp.com,5,4,video,Marketing
TEAMS-003658,2019-06-21 11:10:00,U0184@acmecorp.com,67,3,screen_share,Engineering
TEAMS-003659,2019-06-21 12:38:00,U0161@acmecorp.com,9,2,video,Marketing
TEAMS-003660,2019-06-21 16:12:00,U0167@acmecorp.com,14,3,audio,Engineering
TEAMS-003661,2019-06-24 13:55:00,U0192@acmecorp.com,5,6,video,Legal
TEAMS-003662,2019-06-24 12:32:00,U0100@acmecorp.com,24,3,video,Sales
TEAMS-003663,2019-06-24 14:55:00,U0079@acmecorp.com,61,4,screen_share,Sales
TEAMS-003664,2019-06-24 16:22:00,U0078@acmecorp.com,16,2,audio,Sales
TEAMS-003665,2019-06-24 14:19:00,U0076@acmecorp.com,34,3,video,Engineering
TEAMS-003666,2019-06-24 09:09:00,U0076@acmecorp.com,57,3,audio,Engineering
TEAMS-003667,2019-06-24 14:56:00,U0176@acmecorp.com,19,8,audio,Sales
TEAMS-003668,2019-06-24 18:29:00,U0001@acmecorp.com,38,4,screen_share,Sales
TEAMS-003669,2019-06-25 15:00:00,U0176@acmecorp.com,43,4,video,Sales
TEAMS-003670,2019-06-25 11:18:00,U0167@acmecorp.com,45,3,video,Engineering
TEAMS-003671,2019-06-25 12:43:00,U0023@acmecorp.com,30,6,audio,Engineering
TEAMS-003672,2019-06-25 17:53:00,U0056@acmecorp.com,10,2,video,Engineering
TEAMS-003673,2019-06-25 13:53:00,U0074@acmecorp.com,5,4,video,Marketing
TEAMS-003674,2019-06-25 14:46:00,U0176@acmecorp.com,61,4,video,Sales
TEAMS-003675,2019-06-25 14:23:00,U0059@acmecorp.com,54,3,video,Engineering
TEAMS-003676,2019-06-25 16:19:00,U0171@acmecorp.com,11,7,video,Finance
TEAMS-003677,2019-06-25 09:44:00,U0184@acmecorp.com,76,2,audio,Engineering
TEAMS-003678,2019-06-25 11:29:00,U0047@acmecorp.com,29,3,video,Human Resources
TEAMS-003679,2019-06-26 14:20:00,U0112@acmecorp.com,37,6,video,Human Resources
TEAMS-003680,2019-06-26 17:49:00,U0138@acmecorp.com,18,3,audio,Operations
TEAMS-003681,2019-06-26 16:17:00,U0001@acmecorp.com,59,2,video,Sales
TEAMS-003682,2019-06-26 17:26:00,U0051@acmecorp.com,5,10,screen_share,Finance
TEAMS-003683,2019-06-26 15:06:00,U0150@acmecorp.com,56,2,audio,Engineering
TEAMS-003684,2019-06-26 11:32:00,U0062@acmecorp.com,6,3,video,Engineering
TEAMS-003685,2019-06-26 08:14:00,U0067@acmecorp.com,37,3,video,Human Resources
TEAMS-003686,2019-06-26 09:56:00,U0193@acmecorp.com,31,2,screen_share,Engineering
TEAMS-003687,2019-06-26 16:44:00,U0082@acmecorp.com,50,3,video,Human Resources
TEAMS-003688,2019-06-26 12:02:00,U0181@acmecorp.com,49,3,video,Sales
TEAMS-003689,2019-06-26 13:45:00,U0161@acmecorp.com,36,3,audio,Marketing
TEAMS-003690,2019-06-26 15:42:00,U0122@acmecorp.com,58,2,audio,Sales
TEAMS-003691,2019-06-26 13:50:00,U0047@acmecorp.com,19,5,audio,Human Resources
TEAMS-003692,2019-06-26 10:53:00,U0025@acmecorp.com,68,4,video,Legal
TEAMS-003693,2019-06-27 09:21:00,U0158@acmecorp.com,49,3,video,Marketing
TEAMS-003694,2019-06-27 15:07:00,U0045@acmecorp.com,21,3,screen_share,Operations
TEAMS-003695,2019-06-27 10:47:00,U0145@acmecorp.com,76,14,audio,Marketing
TEAMS-003696,2019-06-27 11:38:00,U0013@acmecorp.com,43,3,video,Human Resources
TEAMS-003697,2019-06-27 13:56:00,U0076@acmecorp.com,51,3,video,Engineering
TEAMS-003698,2019-06-27 13:24:00,U0067@acmecorp.com,21,3,video,Human Resources
TEAMS-003699,2019-06-27 11:40:00,U0175@acmecorp.com,29,4,audio,Operations
TEAMS-003700,2019-06-27 15:37:00,U0042@acmecorp.com,50,3,video,Sales
TEAMS-003701,2019-06-27 10:09:00,U0101@acmecorp.com,5,2,video,Operations
TEAMS-003702,2019-06-27 15:31:00,U0013@acmecorp.com,28,5,audio,Human Resources
TEAMS-003703,2019-06-28 11:51:00,U0013@acmecorp.com,58,3,video,Human Resources
TEAMS-003704,2019-06-28 12:18:00,U0011@acmecorp.com,55,2,screen_share,IT
TEAMS-003705,2019-06-28 14:09:00,U0112@acmecorp.com,51,5,video,Human Resources
TEAMS-003706,2019-06-28 12:50:00,U0023@acmecorp.com,81,4,video,Engineering
TEAMS-003707,2019-06-28 12:49:00,U0016@acmecorp.com,32,3,screen_share,Operations
TEAMS-003708,2019-06-28 16:26:00,U0157@acmecorp.com,17,2,video,Engineering
TEAMS-003709,2019-06-28 12:01:00,U0026@acmecorp.com,41,2,video,Operations
TEAMS-003710,2019-06-28 15:03:00,U0092@acmecorp.com,59,3,audio,Marketing
TEAMS-003711,2019-06-28 12:46:00,U0145@acmecorp.com,64,6,video,Marketing
TEAMS-003712,2019-06-28 16:30:00,U0107@acmecorp.com,10,2,video,IT
TEAMS-003713,2019-06-28 12:53:00,U0136@acmecorp.com,27,2,audio,Operations
TEAMS-003714,2019-06-28 14:16:00,U0067@acmecorp.com,28,9,video,Human Resources
TEAMS-003715,2019-06-28 09:37:00,U0193@acmecorp.com,42,3,audio,Engineering
TEAMS-003716,2019-07-01 09:24:00,U0175@acmecorp.com,52,2,video,Operations
TEAMS-003717,2019-07-01 12:50:00,U0127@acmecorp.com,53,3,video,Marketing
TEAMS-003718,2019-07-01 08:59:00,U0145@acmecorp.com,44,5,video,Marketing
TEAMS-003719,2019-07-01 11:06:00,U0087@acmecorp.com,48,2,audio,Engineering
TEAMS-003720,2019-07-01 10:06:00,U0147@acmecorp.com,23,4,video,IT
TEAMS-003721,2019-07-01 11:17:00,U0001@acmecorp.com,42,4,audio,Sales
TEAMS-003722,2019-07-01 18:01:00,U0086@acmecorp.com,25,3,video,Engineering
TEAMS-003723,2019-07-02 10:09:00,U0001@acmecorp.com,27,3,video,Sales
TEAMS-003724,2019-07-02 11:43:00,U0137@acmecorp.com,44,2,video,Engineering
TEAMS-003725,2019-07-02 14:20:00,U0189@acmecorp.com,30,10,audio,IT
TEAMS-003726,2019-07-02 15:44:00,U0175@acmecorp.com,70,14,screen_share,Operations
TEAMS-003727,2019-07-02 11:02:00,U0062@acmecorp.com,47,2,audio,Engineering
TEAMS-003728,2019-07-02 14:44:00,U0189@acmecorp.com,5,5,video,IT
TEAMS-003729,2019-07-02 10:27:00,U0134@acmecorp.com,36,4,video,Human Resources
TEAMS-003730,2019-07-02 15:21:00,U0107@acmecorp.com,10,4,audio,IT
TEAMS-003731,2019-07-02 13:01:00,U0145@acmecorp.com,33,2,video,Marketing
TEAMS-003732,2019-07-02 13:39:00,U0041@acmecorp.com,16,5,video,Operations
TEAMS-003733,2019-07-02 11:39:00,U0036@acmecorp.com,50,3,audio,Sales
TEAMS-003734,2019-07-02 08:04:00,U0111@acmecorp.com,48,3,video,Operations
TEAMS-003735,2019-07-02 12:38:00,U0078@acmecorp.com,23,3,video,Sales
TEAMS-003736,2019-07-02 13:25:00,U0147@acmecorp.com,35,4,audio,IT
TEAMS-003737,2019-07-02 09:18:00,U0158@acmecorp.com,28,14,audio,Marketing
TEAMS-003738,2019-07-02 16:11:00,U0056@acmecorp.com,35,6,video,Engineering
TEAMS-003739,2019-07-02 12:24:00,U0025@acmecorp.com,26,3,video,Legal
TEAMS-003740,2019-07-02 17:22:00,U0150@acmecorp.com,41,7,screen_share,Engineering
TEAMS-003741,2019-07-02 13:01:00,U0171@acmecorp.com,34,3,audio,Finance
TEAMS-003742,2019-07-02 11:28:00,U0111@acmecorp.com,73,4,audio,Operations
TEAMS-003743,2019-07-03 12:43:00,U0024@acmecorp.com,44,5,video,Human Resources
TEAMS-003744,2019-07-03 08:29:00,U0078@acmecorp.com,39,3,video,Sales
TEAMS-003745,2019-07-03 12:19:00,U0076@acmecorp.com,47,4,video,Engineering
TEAMS-003746,2019-07-03 09:46:00,U0136@acmecorp.com,56,4,video,Operations
TEAMS-003747,2019-07-03 12:13:00,U0127@acmecorp.com,12,4,audio,Marketing
TEAMS-003748,2019-07-03 08:21:00,U0079@acmecorp.com,40,3,video,Sales
TEAMS-003749,2019-07-03 15:23:00,U0165@acmecorp.com,80,3,screen_share,Marketing
TEAMS-003750,2019-07-03 18:58:00,U0007@acmecorp.com,7,9,audio,Engineering
TEAMS-003751,2019-07-03 12:20:00,U0030@acmecorp.com,39,3,screen_share,Legal
TEAMS-003752,2019-07-03 09:46:00,U0157@acmecorp.com,43,3,audio,Engineering
TEAMS-003753,2019-07-03 08:23:00,U0011@acmecorp.com,17,3,video,IT
TEAMS-003754,2019-07-03 16:39:00,U0111@acmecorp.com,51,5,audio,Operations
TEAMS-003755,2019-07-03 14:56:00,U0176@acmecorp.com,49,4,video,Sales
TEAMS-003756,2019-07-03 18:44:00,U0161@acmecorp.com,5,3,video,Marketing
TEAMS-003757,2019-07-03 10:00:00,U0141@acmecorp.com,10,7,audio,Sales
TEAMS-003758,2019-07-03 13:11:00,U0034@acmecorp.com,48,10,audio,Engineering
TEAMS-003759,2019-07-04 13:13:00,U0020@acmecorp.com,16,2,video,Engineering
TEAMS-003760,2019-07-04 15:52:00,U0181@acmecorp.com,64,2,video,Sales
TEAMS-003761,2019-07-04 12:20:00,U0072@acmecorp.com,37,9,audio,Operations
TEAMS-003762,2019-07-04 11:57:00,U0137@acmecorp.com,74,5,video,Engineering
TEAMS-003763,2019-07-04 13:49:00,U0094@acmecorp.com,43,2,video,Finance
TEAMS-003764,2019-07-04 11:52:00,U0149@acmecorp.com,53,6,video,Marketing
TEAMS-003765,2019-07-04 12:22:00,U0067@acmecorp.com,53,3,video,Human Resources
TEAMS-003766,2019-07-04 11:04:00,U0080@acmecorp.com,35,5,video,Legal
TEAMS-003767,2019-07-04 15:44:00,U0026@acmecorp.com,59,2,video,Operations
TEAMS-003768,2019-07-05 12:42:00,U0112@acmecorp.com,29,2,video,Human Resources
TEAMS-003769,2019-07-05 11:11:00,U0026@acmecorp.com,59,3,screen_share,Operations
TEAMS-003770,2019-07-05 12:31:00,U0184@acmecorp.com,39,9,screen_share,Engineering
TEAMS-003771,2019-07-05 12:04:00,U0042@acmecorp.com,6,3,video,Sales
TEAMS-003772,2019-07-05 08:28:00,U0096@acmecorp.com,35,6,screen_share,Sales
TEAMS-003773,2019-07-05 08:02:00,U0141@acmecorp.com,27,3,audio,Sales
TEAMS-003774,2019-07-05 17:59:00,U0119@acmecorp.com,22,4,video,Human Resources
TEAMS-003775,2019-07-05 13:44:00,U0192@acmecorp.com,5,3,audio,Legal
TEAMS-003776,2019-07-05 11:21:00,U0051@acmecorp.com,14,9,screen_share,Finance
TEAMS-003777,2019-07-05 09:08:00,U0078@acmecorp.com,5,3,video,Sales
TEAMS-003778,2019-07-05 09:08:00,U0147@acmecorp.com,54,10,audio,IT
TEAMS-003779,2019-07-05 14:54:00,U0103@acmecorp.com,64,4,screen_share,Engineering
TEAMS-003780,2019-07-05 16:03:00,U0153@acmecorp.com,27,5,video,Engineering
TEAMS-003781,2019-07-05 10:02:00,U0059@acmecorp.com,8,3,audio,Engineering
TEAMS-003782,2019-07-05 10:25:00,U0193@acmecorp.com,56,2,audio,Engineering
TEAMS-003783,2019-07-05 14:55:00,U0185@acmecorp.com,34,6,video,Engineering
TEAMS-003784,2019-07-05 14:06:00,U0107@acmecorp.com,29,2,video,IT
TEAMS-003785,2019-07-05 13:47:00,U0036@acmecorp.com,44,5,video,Sales
TEAMS-003786,2019-07-08 16:59:00,U0094@acmecorp.com,17,3,audio,Finance
TEAMS-003787,2019-07-08 09:52:00,U0141@acmecorp.com,26,3,video,Sales
TEAMS-003788,2019-07-08 13:43:00,U0134@acmecorp.com,49,4,video,Human Resources
TEAMS-003789,2019-07-08 09:43:00,U0171@acmecorp.com,54,2,video,Finance
TEAMS-003790,2019-07-08 09:38:00,U0026@acmecorp.com,57,2,audio,Operations
TEAMS-003791,2019-07-08 16:49:00,U0016@acmecorp.com,27,2,audio,Operations
TEAMS-003792,2019-07-08 13:44:00,U0192@acmecorp.com,69,3,video,Legal
TEAMS-003793,2019-07-08 13:37:00,U0078@acmecorp.com,17,3,video,Sales
TEAMS-003794,2019-07-08 18:21:00,U0101@acmecorp.com,48,5,video,Operations
TEAMS-003795,2019-07-08 13:59:00,U0141@acmecorp.com,29,2,audio,Sales
TEAMS-003796,2019-07-08 15:36:00,U0001@acmecorp.com,40,4,screen_share,Sales
TEAMS-003797,2019-07-09 15:48:00,U0079@acmecorp.com,5,2,video,Sales
TEAMS-003798,2019-07-09 14:47:00,U0165@acmecorp.com,15,4,audio,Marketing
TEAMS-003799,2019-07-09 14:27:00,U0101@acmecorp.com,61,11,audio,Operations
TEAMS-003800,2019-07-09 16:43:00,U0157@acmecorp.com,28,2,video,Engineering
TEAMS-003801,2019-07-09 10:59:00,U0078@acmecorp.com,59,4,screen_share,Sales
TEAMS-003802,2019-07-09 13:13:00,U0076@acmecorp.com,23,5,screen_share,Engineering
TEAMS-003803,2019-07-09 11:22:00,U0192@acmecorp.com,10,10,audio,Legal
TEAMS-003804,2019-07-09 13:06:00,U0099@acmecorp.com,73,3,audio,Finance
TEAMS-003805,2019-07-10 12:57:00,U0001@acmecorp.com,63,2,screen_share,Sales
TEAMS-003806,2019-07-10 10:30:00,U0181@acmecorp.com,28,5,screen_share,Sales
TEAMS-003807,2019-07-10 17:51:00,U0149@acmecorp.com,11,14,video,Marketing
TEAMS-003808,2019-07-10 16:52:00,U0016@acmecorp.com,21,4,video,Operations
TEAMS-003809,2019-07-10 09:08:00,U0065@acmecorp.com,5,2,video,IT
TEAMS-003810,2019-07-10 14:11:00,U0122@acmecorp.com,22,2,audio,Sales
TEAMS-003811,2019-07-10 12:03:00,U0059@acmecorp.com,58,2,video,Engineering
TEAMS-003812,2019-07-10 14:21:00,U0192@acmecorp.com,5,2,video,Legal
TEAMS-003813,2019-07-10 12:53:00,U0179@acmecorp.com,28,2,video,IT
TEAMS-003814,2019-07-10 08:02:00,U0188@acmecorp.com,43,3,video,Engineering
TEAMS-003815,2019-07-10 13:14:00,U0149@acmecorp.com,41,3,audio,Marketing
TEAMS-003816,2019-07-10 12:40:00,U0030@acmecorp.com,18,11,audio,Legal
TEAMS-003817,2019-07-10 14:17:00,U0111@acmecorp.com,29,6,video,Operations
TEAMS-003818,2019-07-11 16:45:00,U0127@acmecorp.com,57,2,audio,Marketing
TEAMS-003819,2019-07-11 10:11:00,U0134@acmecorp.com,8,4,video,Human Resources
TEAMS-003820,2019-07-11 12:23:00,U0011@acmecorp.com,5,2,audio,IT
